Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2017-10-17 00:00:00-04:00,16.287843704223633,16.287843704223633,16.287843704223633,16.287843704223633,0,0.0,0.0,0.0
2017-10-18 00:00:00-04:00,16.301738739013672,16.301738739013672,16.301738739013672,16.301738739013672,0,0.0,0.0,0.0
2017-10-19 00:00:00-04:00,16.315641403198242,16.315641403198242,16.315641403198242,16.315641403198242,0,0.0,0.0,0.0
2017-10-20 00:00:00-04:00,16.34343719482422,16.34343719482422,16.34343719482422,16.34343719482422,0,0.0,0.0,0.0
2017-10-23 00:00:00-04:00,16.287843704223633,16.287843704223633,16.287843704223633,16.287843704223633,0,0.0,0.0,0.0
2017-10-24 00:00:00-04:00,16.287843704223633,16.287843704223633,16.287843704223633,16.287843704223633,0,0.0,0.0,0.0
2017-10-25 00:00:00-04:00,16.218353271484375,16.218353271484375,16.218353271484375,16.218353271484375,0,0.0,0.0,0.0
2017-10-26 00:00:00-04:00,16.225305557250977,16.225305557250977,16.225305557250977,16.225305557250977,0,0.0,0.0,0.0
2017-10-27 00:00:00-04:00,16.273944854736328,16.273944854736328,16.273944854736328,16.273944854736328,0,0.0,0.0,0.0
2017-10-30 00:00:00-04:00,16.260042190551758,16.260042190551758,16.260042190551758,16.260042190551758,0,0.0,0.0,0.0
2017-10-31 00:00:00-04:00,16.287843704223633,16.287843704223633,16.287843704223633,16.287843704223633,0,0.0,0.0,0.0
2017-11-01 00:00:00-04:00,16.301738739013672,16.301738739013672,16.301738739013672,16.301738739013672,0,0.0,0.0,0.0
2017-11-02 00:00:00-04:00,16.315641403198242,16.315641403198242,16.315641403198242,16.315641403198242,0,0.0,0.0,0.0
2017-11-03 00:00:00-04:00,16.308691024780273,16.308691024780273,16.308691024780273,16.308691024780273,0,0.0,0.0,0.0
2017-11-06 00:00:00-05:00,16.336483001708984,16.336483001708984,16.336483001708984,16.336483001708984,0,0.0,0.0,0.0
2017-11-07 00:00:00-05:00,16.322586059570312,16.322586059570312,16.322586059570312,16.322586059570312,0,0.0,0.0,0.0
2017-11-08 00:00:00-05:00,16.32952880859375,16.32952880859375,16.32952880859375,16.32952880859375,0,0.0,0.0,0.0
2017-11-09 00:00:00-05:00,16.26699447631836,16.26699447631836,16.26699447631836,16.26699447631836,0,0.0,0.0,0.0
2017-11-10 00:00:00-05:00,16.218353271484375,16.218353271484375,16.218353271484375,16.218353271484375,0,0.0,0.0,0.0
2017-11-13 00:00:00-05:00,16.218353271484375,16.218353271484375,16.218353271484375,16.218353271484375,0,0.0,0.0,0.0
2017-11-14 00:00:00-05:00,16.204456329345703,16.204456329345703,16.204456329345703,16.204456329345703,0,0.0,0.0,0.0
2017-11-15 00:00:00-05:00,16.13496971130371,16.13496971130371,16.13496971130371,16.13496971130371,0,0.0,0.0,0.0
2017-11-16 00:00:00-05:00,16.204456329345703,16.204456329345703,16.204456329345703,16.204456329345703,0,0.0,0.0,0.0
2017-11-17 00:00:00-05:00,16.183612823486328,16.183612823486328,16.183612823486328,16.183612823486328,0,0.0,0.0,0.0
2017-11-20 00:00:00-05:00,16.197505950927734,16.197505950927734,16.197505950927734,16.197505950927734,0,0.0,0.0,0.0
2017-11-21 00:00:00-05:00,16.273944854736328,16.273944854736328,16.273944854736328,16.273944854736328,0,0.0,0.0,0.0
2017-11-22 00:00:00-05:00,16.280895233154297,16.280895233154297,16.280895233154297,16.280895233154297,0,0.0,0.0,0.0
2017-11-24 00:00:00-05:00,16.308691024780273,16.308691024780273,16.308691024780273,16.308691024780273,0,0.0,0.0,0.0
2017-11-27 00:00:00-05:00,16.273944854736328,16.273944854736328,16.273944854736328,16.273944854736328,0,0.0,0.0,0.0
2017-11-28 00:00:00-05:00,16.385129928588867,16.385129928588867,16.385129928588867,16.385129928588867,0,0.0,0.0,0.0
2017-11-29 00:00:00-05:00,16.385129928588867,16.385129928588867,16.385129928588867,16.385129928588867,0,0.0,0.0,0.0
2017-11-30 00:00:00-05:00,16.44071388244629,16.44071388244629,16.44071388244629,16.44071388244629,0,0.0,0.0,0.0
2017-12-01 00:00:00-05:00,16.44071388244629,16.44071388244629,16.44071388244629,16.44071388244629,0,0.0,0.0,0.0
2017-12-04 00:00:00-05:00,16.461565017700195,16.461565017700195,16.461565017700195,16.461565017700195,0,0.0,0.0,0.0
2017-12-05 00:00:00-05:00,16.426815032958984,16.426815032958984,16.426815032958984,16.426815032958984,0,0.0,0.0,0.0
2017-12-06 00:00:00-05:00,16.412921905517578,16.412921905517578,16.412921905517578,16.412921905517578,0,0.0,0.0,0.0
2017-12-07 00:00:00-05:00,16.43377113342285,16.43377113342285,16.43377113342285,16.43377113342285,0,0.0,0.0,0.0
2017-12-08 00:00:00-05:00,16.489351272583008,16.489351272583008,16.489351272583008,16.489351272583008,0,0.0,0.0,0.0
2017-12-11 00:00:00-05:00,16.52410125732422,16.52410125732422,16.52410125732422,16.52410125732422,0,0.0,0.0,0.0
2017-12-12 00:00:00-05:00,16.55189323425293,16.55189323425293,16.55189323425293,16.55189323425293,0,0.0,0.0,0.0
2017-12-13 00:00:00-05:00,16.586639404296875,16.586639404296875,16.586639404296875,16.586639404296875,0,0.0,0.0,0.0
2017-12-14 00:00:00-05:00,16.52410125732422,16.52410125732422,16.52410125732422,16.52410125732422,0,0.0,0.0,0.0
2017-12-15 00:00:00-05:00,16.579696655273438,16.579696655273438,16.579696655273438,16.579696655273438,0,0.0,0.0,0.0
